Type,TAG,NEXT BLK,DESCRIPTION,Full Address,Clean_Address_BCD,Clean_Address,New_Address
DO,N_PRE_M2000_MN_DO,,M2000 Auxiliary Contact (Agitator),OMR_FINS.EXT.W2.0,W2.0,W2.0,EXT_M2000_MN
DO,N_PRE_M3000_AUTO_CMD_DO,,M3000 AUTO CMD,OMR_FINS.EXT.H305.0,H305.0,H305.0,EXT_M3000_AUTO_CMD
DO,N_PRE_M3000_FA_DO,,Mixer 3000 Overload,OMR_FINS.EXT.W10.1,W10.1,W10.1,EXT_N_PRE_M3000_FA
DO,N_PRE_M3000_HMI_CMD_DO,,M3000 HMI CMD,OMR_FINS.EXT.H304.0,H304.0,H304.0,EXT_N_PRE_M3000_HMI_CMD
DO,N_PRE_M3000_MANUAL_DO,,M3000 1'=Manual 0=Auto',OMR_FINS.EXT.H303.0,H303.0,H303.0,EXT_M3000_MANUAL
DO,N_PRE_M3000_MC_DO,,M3000 Output Contact (Agitator),OMR_FINS.EXT.W12.0,W12.0,W12.0,EXT_N_PRE_M3000_MC
DO,N_PRE_M3000_MN_DO,,M3000 Auxiliary Contact (Agitator),OMR_FINS.EXT.W10.0,W10.0,W10.0,EXT_N_PRE_M3000_MN
DO,N_PRE_M4000_AUTO_CMD_DO,,M4000 AUTO CMD,OMR_FINS.EXT.H505.0,H505.0,H505.0,EXT_M4000_AUTO_CMD
DO,N_PRE_M4000_FA_DO,,Mixer 4000 Overload,OMR_FINS.EXT.W13.1,W13.1,W13.1,EXT_N_PRE_M4000_FA
DO,N_PRE_M4000_HMI_CMD_DO,,M4000 HMI CMD,OMR_FINS.EXT.H504.0,H504.0,H504.0,EXT_M4000_HMI_CMD
DO,N_PRE_PREWASH_1_START_DO,,Sequence Start,OMR_FINS.EXT.H100.4,H100.4,H100.4,EXT_PRT1_PREWASH_START
DO,N_PRE_M4000_MANUAL_P4_DO,,M4000 1'=Manual 0=Auto',OMR_FINS.EXT.H503.0,H503.0,H503.0,EXT_M4000_MANUAL
DO,N_PRE_M4000_MC_DO,,M4000 Output Contact (Agitator),OMR_FINS.EXT.W15.0,W15.0,W15.0,EXT_N_PRE_M4000_MC
DO,N_PRE_M4000_MN_DO,,M4000 Auxiliary Contact (Agitator),OMR_FINS.EXT.W13.0,W13.0,W13.0,EXT_N_PRE_M4000_MN
DO,N_PRE_PREWASH_1_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H100.6,H100.6,H100.6,EXT_PRT1_PREWASH_SKIP
DO,N_PRE_P120_AUTO_CMD_DO,,Acid Pump AUTO CMD,OMR_FINS.EXT.H354.2,H354.2,H354.2,EXT_P120_AUTO_CMD
DO,N_PRE_V4002_HMI_CMD_DO,,RHT4 Slide Gate Valve HMI CMD,OMR_FINS.EXT.H504.3,H504.3,H504.3,EXT_V4002_HMI_CMD
DO,N_PRE_P120_HMI_CMD_DO,,Acid Pump HMI CMD,OMR_FINS.EXT.H353.2,H353.2,H353.2,EXT_P120_HMI_CMD
DO,N_PRE_P120_MANUAL_DO,,Acid Pump 1'=Manual 0=Auto',OMR_FINS.EXT.H352.2,H352.2,H352.2,EXT_P120_MANUAL
DO,N_PRE_P120_MC_DO,,Acid Pump Control Signal,OMR_FINS.EXT.W7.2,W7.2,W7.2,EXT_P120_MC
DO,N_PRE_P120_MN1_DO,,Acid Dosing Pump Running,OMR_FINS.EXT.W4.5,W4.5,W4.5,EXT_P120_MN
DO,N_PRE_P120_MN_DO,,Acid Dosing Pump Running,OMR_FINS.EXT.H350.0,H350.0,H350.0,EXT_ADDR_H350.00
DO,N_PRE_P121_MN_DO,,Reclaim Water Pump Running (No Fback),OMR_FINS.EXT.CIO6.5,CIO6.5,CIO6.5,EXT_N_PRE_P121_MN
DO,N_PRE_V4006_ZH_DO,,PRT4 Cold Water Valve Opened,OMR_FINS.EXT.W14.8,W14.8,W14.8,EXT_N_PRE_V4006_ZH
DO,N_PRE_POSTW1_1_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H100.12,H100.12,H100.12,EXT_PRT1_POSTWI_SKIP
DO,N_PRE_POSTW4_4_START_DO,,Sequence Start,OMR_FINS.EXT.H508.0,H508.0,H508.0,EXT_PRT4_POSTW4_START
DO,N_PRE_POSTW1_1_START_DO,,Sequence Start,OMR_FINS.EXT.H100.10,H100.10,H100.10,EXT_N_PRE_POSTW1_1_START
DO,N_PRE_POSTW4_4_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H508.2,H508.2,H508.2,EXT_PRT4_POSTW4_SKIP
DO,N_PRE_V4006_ZC_DO,,PRT4 Cold Water Valve Output,OMR_FINS.EXT.W15.7,W15.7,W15.7,EXT_N_PRE_V4006_ZC
DO,N_PRE_V4002_MANUAL_P4_DO,,V4002 RHT4 Slide Gate Valve,OMR_FINS.EXT.H503.3,H503.3,H503.3,EXT_V4002_MANUAL
DO,N_PRE_V4006_MANUAL_P4_DO,,V4006 PRT4 Cold Water Valve,OMR_FINS.EXT.H503.7,H503.7,H503.7,EXT_V4006_MANUAL
DO,N_PRE_POSTW1_2_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H200.12,H200.12,H200.12,EXT_PRT2_POSTWI_SKIP
DO,N_PRE_POSTW1_2_START_DO,,Sequence Start,OMR_FINS.EXT.H200.10,H200.10,H200.10,EXT_PRT2_POSTWI_START
DO,N_PRE_POSTW4_3_START_DO,,Sequence Start,OMR_FINS.EXT.H308.0,H308.0,H308.0,EXT_PRT3_POSTW4_START
DO,N_PRE_POSTW4_3_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H308.2,H308.2,H308.2,EXT_PRT3_POSTW4_SKIP
DO,N_PRE_V4006_HMI_CMD_DO,,PRT4 Cold Water Valve HMI CMD,OMR_FINS.EXT.H504.7,H504.7,H504.7,EXT_V4006_HMI_CMD
DO,N_PRE_V4002_ZC_DO,,RHT4 Slide Gate Valve Output,OMR_FINS.EXT.W15.3,W15.3,W15.3,EXT_N_PRE_V4002_ZC
DO,N_PRE_V4006_AUTO_CMD_DO,,PRT4 Cold Water Valve AUTO CMD,OMR_FINS.EXT.H505.7,H505.7,H505.7,EXT_V4006_AUTO_CMD
DO,N_PRE_POSTW1_3_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H300.12,H300.12,H300.12,EXT_PRT3_POSTWI_SKIP
DO,N_PRE_POSTW1_3_START_DO,,Sequence Start,OMR_FINS.EXT.H300.10,H300.10,H300.10,EXT_N_PRE_POSTW1_3_START
DO,N_PRE_POSTW4_2_START_DO,,Sequence Start,OMR_FINS.EXT.H208.0,H208.0,H208.0,EXT_PRT2_POSTW4_START
DO,N_PRE_POSTW4_2_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H208.2,H208.2,H208.2,EXT_PRT2_POSTW4_SKIP
DO,N_PRE_V4005_ZH_DO,,PRT4 Drain Valve Closed,OMR_FINS.EXT.W14.7,W14.7,W14.7,EXT_N_PRE_V4005_ZH
DO,N_PRE_V4002_ZH_DO,,RHT4 Slide Gate Valve Opened,OMR_FINS.EXT.W14.3,W14.3,W14.3,EXT_N_PRE_V4002_ZH
DO,N_PRE_POSTW1_4_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H500.12,H500.12,H500.12,EXT_PRT4_POSTWI_SKIP
DO,N_PRE_POSTW4_1_START_DO,,Sequence Start,OMR_FINS.EXT.H108.0,H108.0,H108.0,EXT_PRT1_POSTW4_START
DO,N_PRE_POSTW1_4_START_DO,,Sequence Start,OMR_FINS.EXT.H500.10,H500.10,H500.10,EXT_PRT4_POSTWI_START
DO,N_PRE_POSTW4_1_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H108.2,H108.2,H108.2,EXT_PRT1_POSTW4_SKIP
DO,N_PRE_V4002_ZL_DO,,RHT4 Slide Gate Valve Closed,OMR_FINS.EXT.W14.4,W14.4,W14.4,EXT_N_PRE_V4002_ZL
DO,N_PRE_POSTW3_4_START_DO,,Sequence Start,OMR_FINS.EXT.H501.0,H501.0,H501.0,EXT_PRT4_POSTWIII_START
DO,N_PRE_POSTW3_4_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H501.2,H501.2,H501.2,EXT_PRT4_POSTWIII_SKIP
DO,N_PRE_V4005_ZC_DO,,PRT4 Drain Valve Closed,OMR_FINS.EXT.W15.6,W15.6,W15.6,EXT_N_PRE_V4005_ZC
DO,N_PRE_V4003_AUTO_CMD_DO,,PRT4 Spray Ball Cold Water Valve  AUTO C,OMR_FINS.EXT.H505.4,H505.4,H505.4,EXT_V4003_AUTO_CMD
DO,N_PRE_V4003_HMI_CMD_DO,,PRT4 Spray Ball Cold Water Valve  HMI CM,OMR_FINS.EXT.H504.4,H504.4,H504.4,EXT_V4003_HMI_CMD
DO,N_PRE_POSTW3_3_START_DO,,Sequence Start,OMR_FINS.EXT.H301.0,H301.0,H301.0,EXT_PRT3_POSTWIII_START
DO,N_PRE_POSTW3_3_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H301.2,H301.2,H301.2,EXT_PRT3_POSTWIII_SKIP
DO,N_PRE_V4005_MANUAL_P4_DO,,V4005 PRT4 Drain Valve,OMR_FINS.EXT.H503.6,H503.6,H503.6,EXT_V4005_MANUAL
DO,N_PRE_POSTW2_1_ENABLE_DO,,,OMR_FINS.EXT.H102.14,H102.14,H102.14,EXT_N_PRE_POSTW2_1_ENABLE
DO,N_PRE_V4003_MANUAL_P4_DO,,V4003 PRT4 Spray Ball Cold Water Valve,OMR_FINS.EXT.H503.4,H503.4,H503.4,EXT_V4003_MANUAL
DO,N_PRE_POSTW2_1_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H100.15,H100.15,H100.15,EXT_PRT1_POSTWII_SKIP
DO,N_PRE_V4003_ZC_DO,,PRT4 Spray Ball Cold Water Valve  Output,OMR_FINS.EXT.W15.4,W15.4,W15.4,EXT_N_PRE_V4003_ZC
DO,N_PRE_POSTW2_1_START_DO,,Sequence Start,OMR_FINS.EXT.H100.13,H100.13,H100.13,EXT_PRT1_POSTWII_START
DO,N_PRE_POSTW3_2_START_DO,,Sequence Start,OMR_FINS.EXT.H201.0,H201.0,H201.0,EXT_PRT2_POSTWIII_START
DO,N_PRE_POSTW3_2_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H201.2,H201.2,H201.2,EXT_PRT2_POSTWIII_SKIP
DO,N_PRE_V4005_HMI_CMD_DO,,PRT4 Drain Valve HMI CMD,OMR_FINS.EXT.H504.6,H504.6,H504.6,EXT_V4005_HMI_CMD
DO,N_PRE_V4003_ZH_DO,,PRT4 Spray Ball Cold Water Valve  Opened,OMR_FINS.EXT.W14.5,W14.5,W14.5,EXT_N_PRE_V4003_ZH
DO,N_PRE_POSTW2_2_ENABLE_DO,,,OMR_FINS.EXT.H202.14,H202.14,H202.14,EXT_N_PRE_POSTW2_2_ENABLE
DO,N_PRE_V4005_AUTO_CMD_DO,,PRT4 Drain Valve AUTO CMD,OMR_FINS.EXT.H505.6,H505.6,H505.6,EXT_V4005_AUTO_CMD
DO,N_PRE_POSTW2_2_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H200.15,H200.15,H200.15,EXT_PRT2_POSTWII_SKIP
DO,N_PRE_POSTW2_2_START_DO,,Sequence Start,OMR_FINS.EXT.H200.13,H200.13,H200.13,EXT_PRT2_POSTWII_START
DO,N_PRE_POSTW3_1_START_DO,,Sequence Start,OMR_FINS.EXT.H101.0,H101.0,H101.0,EXT_PRT1_POSTWIII_START
DO,N_PRE_POSTW3_1_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H101.2,H101.2,H101.2,EXT_PRT1_POSTWIII_SKIP
DO,REPORT_COMM_STER_START_DO,,,OMR_FINS.EXT.H12.2,H12.2,H12.2,EXT_STERILIZER_START
DO,N_PRE_V4004_AUTO_CMD_DO,,PRT4 Drain Valve AUTO CMD,OMR_FINS.EXT.H505.5,H505.5,H505.5,EXT_V4004_AUTO_CMD
DO,REPORT_COMM_EVAP_START_DO,,,OMR_FINS.EXT.H12.1,H12.1,H12.1,EXT_EVAP_START
DO,EFF_TK1_HI_LEVEL_TO_PRT_DO,,,OMR_FINS.EXT.CIO403.04,CIO403.04,CIO403.04,EXT_EFF_TK1_HI_LEVEL_TO_PRT
DO,REPORT_COMM_DEMIN_START_DO,,,OMR_FINS.EXT.H12.0,H12.0,H12.0,EXT_DEMIN_START
DO,REPORT_COMM_DEMIN_PLSH_DO,,,OMR_FINS.EXT.H12.5,H12.5,H12.5,EXT_DEMIN_POLISHER
DO,N_PRE_V4004_ZH_DO,,PRT4 Drain Valve Opened,OMR_FINS.EXT.W14.6,W14.6,W14.6,EXT_N_PRE_V4004_ZH
DO,REPORT_COMM_CHEM_START_DO,,,OMR_FINS.EXT.H12.3,H12.3,H12.3,EXT_CHEM_START
DO,REPORT_COMM_AUTOJET_ON_DO,,,OMR_FINS.EXT.H12.4,H12.4,H12.4,EXT_AUTO_JET_ON_STREAM
DO,N_PRE_V4004_HMI_CMD_DO,,PRT4 Drain Valve HMI CMD,OMR_FINS.EXT.H504.5,H504.5,H504.5,EXT_V4004_HMI_CMD
DO,N_PRE_POSTW2_3_ENABLE_DO,,,OMR_FINS.EXT.H302.14,H302.14,H302.14,EXT_N_PRE_POSTW2_3_ENABLE
DO,N_PRE_POSTW2_3_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H300.15,H300.15,H300.15,EXT_PRT3_POSTWII_SKIP
DO,N_PRE_POSTW2_4_START_DO,,Sequence Start,OMR_FINS.EXT.H500.13,H500.13,H500.13,EXT_PRT4_POSTWII_START
DO,N_PRE_POSTW2_3_START_DO,,Sequence Start,OMR_FINS.EXT.H300.13,H300.13,H300.13,EXT_PRT3_POSTWII_START
DO,N_PRE_POSTW2_4_SKIP_DO,,Sequence Skip,OMR_FINS.EXT.H500.15,H500.15,H500.15,EXT_PRT4_POSTWII_SKIP
DO,N_PRE_POSTW2_4_ENABLE_DO,,,OMR_FINS.EXT.H502.14,H502.14,H502.14,EXT_N_PRE_POSTW2_4_ENABLE
DO,N_PRE_V4004_MANUAL_P4_DO,,V4004 PRT4 Drain Valve,OMR_FINS.EXT.H503.5,H503.5,H503.5,EXT_V4004_MANUAL
DO,N_PRE_V4004_ZC_DO,,PRT4 Drain Valve Output,OMR_FINS.EXT.W15.5,W15.5,W15.5,EXT_N_PRE_V4004_ZC
AA,CAUSTIC_LIT_110_PCT,CAUSTIC_LIT_110_KG,Caustic Day Tank Level,OMR_FINS.EXT.D32418,D32418,D32418,EXT_LIT_110_AI
AA,CAUSTIC_LIT_100_PCT,CAUSTIC_LIT_100_KG,Caustic Bulk Tank Level,OMR_FINS.EXT.D32417,D32417,D32417,EXT_LIT_100_AI
AA,EXT_LEVEL_WATER_FRACTION_AI,,WATER FRACTION LEVEL HH,OMR_FINS.EXT.D32151,D32151,D32151,EXT_WF_TANK_LEVEL
AA,EXT_LEVEL_WATER_FRACTION_AA,EXT_LEVEL_WATER_FRACTION_VOL,WATER FRACTION TANK (%),OMR_FINS.EXT.D32151,D32151,D32151,EXT_WF_TANK_LEVEL
AA,EXT_LEVEL_ST4_AI,EXT_LEVEL_ST4_CA,SETTLING TANK #4 LEVEL,OMR_FINS.EXT.CIO317,CIO317,CIO317,EXT_ADDR_317
AA,EXT_LEVEL_ST3_AI,EXT_LEVEL_ST3_CA,SETTLING TANK #3 LEVEL,OMR_FINS.EXT.CIO316,CIO316,CIO316,EXT_ADDR_316
AA,EXT_LEVEL_ST2_AI,EXT_LEVEL_ST2_CA,SETTLING TANK #2 LEVEL,OMR_FINS.EXT.CIO315,CIO315,CIO315,EXT_ADDR_315
AA,EXT_LEVEL_ST1_AI,EXT_LEVEL_ST1_CA,SETTLING TANK #1 LEVEL,OMR_FINS.EXT.CIO314,CIO314,CIO314,EXT_ADDR_314
AA,CAUSTIC_SYS_LIT_100,CAUSTIC_SYS_LIT_100_KG,Bulk Caustic Tank (Reorder),OMR_FINS.EXT.D32417,D32417,D32417,EXT_LIT_100_AI
AA,CAUSTIC_SYS_LIT_100_AA,CAUSTIC_SYS_LIT_100_CA,New Caustic TK100 HHL,OMR_FINS.EXT.D32417,D32417,D32417,EXT_LIT_100_AI
AA,CAUSTIC_SYS_LIT_110,CAUSTIC_SYS_LIT_110_KG,Caustic Day Tank (Reorder),OMR_FINS.EXT.D32418,D32418,D32418,EXT_LIT_110_AI
AA,CAUSTIC_SYS_LIT_110_AA,CAUSTIC_SYS_LIT_110_CA,Old Caustic TK110 HHL,OMR_FINS.EXT.D32418,D32418,D32418,EXT_LIT_110_AI
AA,CAUSTIC_SYS_LIT_111_AA,,SKIMMINGS TANK,OMR_FINS.EXT.D32420,D32420,D32420,EXT_LIT_111_AI
AA,CAUSTIC_SYS_LIT_112_AA,CAUSTIC_SYS_LIT_11X_CA,DAF SLUDGE TANK,OMR_FINS.EXT.D32416,D32416,D32416,EXT_LIT_112_AI
AA,EXT_FLOW_PU30-340_RICK,,EXT. 3 & 4 RECIRC FLOW,OMR_FINS.EXT.D31449,D31449,D31449,EXT_ADDR_D31449
AA,EXT_FLOW_PU30-340_AI,,EXT. 3 & 4 RECIRC FLOW (l/min),OMR_FINS.EXT.CIO2012,CIO2012,CIO2012,EXT_ADDR_2012
AA,EXT_FLOW_PU30-340,EXT_FLOW_PU30-340_CA,EXT. 3 & 4 RECIRC FLOW,OMR_FINS.EXT.D31449,D31449,D31449,EXT_ADDR_D31449
AA,EXT_TEMP_FEED_WATER,,EXT HOT WATER TANK TEMP,OMR_FINS.EXT.D982,D982,D982,EXT_SPARE_TO_SCADA
AA,EXT_TEMP_FEED_WATER_TREND,EXT_TEMP_FEED_WATER_TREND_F,EXT HOT WATER FILL TEMP,OMR_FINS.EXT.D982,D982,D982,EXT_SPARE_TO_SCADA
AA,EXT_TEMP_HE1_IN,EXT_TEMP_HE1_IN_CA,HE 1&2 INLET TEMP (F),OMR_FINS.EXT.CIO2002,CIO2002,CIO2002,EXT_ADDR_2002
AA,EXT_TEMP_HE1_OUT,EXT_TEMP_HE1_OUT_CA,HE 1 OUTLET TEMP (F),OMR_FINS.EXT.D800,D800,D800,EXT_UNIT4_PV_STORE
AA,EXT_FLOW_PU30-120_RICK,,EXT. 1 & 2 RECIRC FLOW,OMR_FINS.EXT.D31444,D31444,D31444,EXT_ADDR_D31444
AA,EXT_TEMP_HE2_IN,EXT_TEMP_HE2_IN_CA,HE 1&2 OUTLET TEMP (F),OMR_FINS.EXT.CIO2003,CIO2003,CIO2003,EXT_ADDR_2003
AA,EXT_TEMP_HE2_OUT,EXT_TEMP_HE2_OUT_CA,HE 2 OUTLET TEMP (F),OMR_FINS.EXT.D810,D810,D810,EXT_UNIT3_PV_STORE
AA,EXT_FLOW_PU30-120_AI,,EXT. 1 & 2 RECIRC FLOW (l/min),OMR_FINS.EXT.CIO2017,CIO2017,CIO2017,EXT_ADDR_2017
AA,EXT_TEMP_HE3_IN,EXT_TEMP_HE3_IN_CA,HE 3&4 INLET TEMP (F),OMR_FINS.EXT.CIO2006,CIO2006,CIO2006,EXT_ADDR_2006
AA,EXT_FLOW_PU30-120,EXT_FLOW_PU30-120_CA,EXT. 1 & 2 RECIRC FLOW,OMR_FINS.EXT.D31444,D31444,D31444,EXT_ADDR_D31444
AA,EXT_TEMP_HE3_OUT,EXT_TEMP_HE3_OUT_CA,HE 3 OUTLET TEMP (F),OMR_FINS.EXT.D820,D820,D820,EXT_UNIT2_PV_STORE
AA,EXT_TEMP_HE4_IN,EXT_TEMP_HE4_IN_CA,HE 3&4 OUTLET TEMP (F),OMR_FINS.EXT.CIO2007,CIO2007,CIO2007,EXT_ADDR_2007
AA,EXT_TEMP_HE4_OUT,EXT_TEMP_HE4_OUT_CA,HE 4 OUTLET TEMP (F),OMR_FINS.EXT.D830,D830,D830,EXT_UNIT1_PV_STORE
AA,EXT_FLOW_EXT_WF_FILL_AI,EXT_FLOW_EXT_WF_FILL_CA,EXT WATER FRACTION FLOWRATE (L/S),OMR_FINS.EXT.CIO2014,CIO2014,CIO2014,EXT_ADDR_2014
AA,EXT_TEMP_ST1,EXT_TEMP_ST1_CA,SETTLING TANK 1 TEMP (F),OMR_FINS.EXT.CIO2011,CIO2011,CIO2011,EXT_ADDR_2011
AA,EXT_FLOW_EXT_FILL_AI,EXT_FLOW_EXT_FILL_CA,WATER FEED FLOWRATE (L/S),OMR_FINS.EXT.CIO2015,CIO2015,CIO2015,EXT_ADDR_2015
AA,EXT_TEMP_ST2,EXT_TEMP_ST2_CA,SETTLING TANK 2 TEMP (F),OMR_FINS.EXT.CIO2005,CIO2005,CIO2005,EXT_ADDR_2005
AA,EXT_TEMP_ST3,EXT_TEMP_ST3_CA,SETTLING TANK 3 TEMP (F),OMR_FINS.EXT.CIO2013,CIO2013,CIO2013,EXT_ADDR_2013
AA,EXT_TEMP_WATER_FRACTION,EXT_TEMP_WATER_FRACTION_CA,EXT WATER FRACTION TEMP (F),OMR_FINS.EXT.D840,D840,D840,EXT_WFTEMP
AA,N_PRE_PHT_4002,N_PRE_PHT_4002_CA,PRT#4 Ph,OMR_FINS.EXT.D31210@bcd,D31210@bcd,D31210,EXT_N_PRE_PHT_4002
AA,N_PRE_LIT_4002_AA,,Pretreatment Tank #4 High Level Alarm,OMR_FINS.EXT.D32504,D32504,D32504,EXT_LIT_4002_AI
AA,N_PRE_LIT_4001_AA,,RHT#4 High Level Alarm,OMR_FINS.EXT.D32502,D32502,D32502,EXT_LIT_4001_AI
AA,N_PRE_LIT_3001_AA,,RHT#3 High Level Alarm,OMR_FINS.EXT.D32302,D32302,D32302,EXT_LIT_3001_AI
AA,N_PRE_LIT_2001_AA,,RHT#2 HIGH LEVEL,OMR_FINS.EXT.D32202,D32202,D32202,EXT_LIT_2001_AI
AA,N_PRE_LIT_1001_AA,,RHT#1 HIGH LEVEL,OMR_FINS.EXT.D32102,D32102,D32102,EXT_LIT_1001_AI
AA,N_PRE_TT_4002,,PRT#4 Temp in C,OMR_FINS.EXT.D31209,D31209,D31209,EXT_N_PRE_TT_4002
AA,N_PRE_TIT_3013,,PRT#3 Temp in C,OMR_FINS.EXT.D31301,D31301,D31301,EXT_TIT_3013
AA,CHOP_POWERPACK_AMP1_AI,,powerpack motor 1 amps,OMR_FINS.EXT.D980@bcd,D980@bcd,D980,EXT_POWERPACK_M1
AA,CHOP_POWERPACK_AMP2_AI,,powerpack motor 2 amps,OMR_FINS.EXT.D981@BCD,D981@BCD,D981,EXT_POWERPACK_M2
AA,N_PRE_DRAIN_HEADER_FLOW,,PRETREATMENT DRAIN HEADER FLOW,OMR_FINS.EXT.D31316,D31316,D31316,EXT_PRETREATMENT_DRAIN_RAW
AA,N_PRE_DRAIN_FLOW_VALVE_POS,,PRT Drain Flow Control Valve Position,OMR_FINS.EXT.D31377,D31377,D31377,EXT_ADDR_D31377
AA,N_PRE_DRAIN_FLOW,N_PRE_DRAIN_FLOW_CA,PRT Drain Flow,OMR_FINS.EXT.D31378,D31378,D31378,EXT_DRAIN_FLOW_SCALED_BCD
AA,EXT_#4_LEVEL_RADAR,,Ext #4 Radar Level,OMR_FINS.EXT.D31295,D31295,D31295,EXT_4_LEVEL_SCALED
AA,EXT_#3_LEVEL_RADAR,,Ext #3 Radar Level,OMR_FINS.EXT.D31300,D31300,D31300,EXT_LIT_3012
AA,EXT_#2_LEVEL_RADAR,,Ext #2 Radar Level,OMR_FINS.EXT.D31311,D31311,D31311,EXT_2_LEVEL_SCALED
AA,EXT_#1_LEVEL_RADAR,,Ext #1 Radar Level,OMR_FINS.EXT.D31384,D31384,D31384,EXT_1_LEVEL_SCALED
AA,EXT_TEMP_ST4,EXT_TEMP_ST4_CA,SETTLING TANK 4 TEMP (F),OMR_FINS.EXT.CIO2001,CIO2001,CIO2001,EXT_ADDR_2001
AA,PRT_#3_LEVEL_RADAR_TEST,,PRT #3 Radar Level Test,OMR_FINS.EXT.D31275,D31275,D31275,EXT_ADDR_D31275
DA,EXT4_CHECK_LEVEL,,EXT#4 LEVEL PROBLEM - CHECK,OMR_FINS.EXT.W8.7,W8.7,W8.7,EXT_ADDR_W8.07
DA,EXT4_4TH_FILL_WARNING,,,OMR_FINS.EXT.CIO3364.15,CIO3364.15,CIO3364.15,EXT_EXT4_4TH_FILL_WARNING
DA,EXT4_NOT_DRAINED,,EXT #4 NOT DRAINED < 65%,OMR_FINS.EXT.W20.7,W20.7,W20.7,EXT_ADDR_W20.07
DA,PRE_RHT2_HI_LEVEL_ALARM2,,RHT 2 WILL OVERFLOW > 92%,OMR_FINS.EXT.h202.00,h202.00,h202.00,EXT_PRE_RHT2_HI_LEVEL_ALARM2
DA,EXT4_4TH_FILL_START,EXT4_4TH_FILL_START_TDS,,OMR_FINS.EXT.D282.15,D282.15,D282.15,EXT_EXT4_4TH_FILL_START
DA,EXT4_3RD_FILL_WARNING,,,OMR_FINS.EXT.CIO3364.11,CIO3364.11,CIO3364.11,EXT_EXT4_3RD_FILL_WARNING
DA,EXT4_3RD_FILL_START,EXT4_3RD_FILL_START_TDS,,OMR_FINS.EXT.D282.11,D282.11,D282.11,EXT_EXT4_3RD_FILL_START
DA,EXT_1_1_ACTIVE_DROP_DI,EXT_1_1_TIMESTAMP_START_DROP,,OMR_FINS.EXT.H0.6,H0.6,H0.6,EXT_1DROP1STRT
DA,EXT_1_1_ACTIVE_FILL_DI,EXT_1_1_TIMESTAMP_START_FILL,,OMR_FINS.EXT.H0.1,H0.1,H0.1,EXT_1FILL1STRT
DA,EXT_1_1_ACTIVE_HU_DI,EXT_1_1_TIMESTAMP_START_HU,,OMR_FINS.EXT.H0.3,H0.3,H0.3,EXT_1HEAT1START
DA,EXT_1_1_ACTIVE_HU_DI_1,EXT_1_1_TIMER_HU,,OMR_FINS.EXT.H0.3,H0.3,H0.3,EXT_1HEAT1START
DA,EXT_1_1_ACTIVE_HU_DI_2,EXT_1_1_TIMER_TOTAL,,OMR_FINS.EXT.H0.3,H0.3,H0.3,EXT_1HEAT1START
DA,PRE_RHT2_HI_LEVEL_ALARM1,,RHT 2 CHOPPING & NEAR OVERFLOWING,OMR_FINS.EXT.h202.12,h202.12,h202.12,EXT_PRE_RHT2_HI_LEVEL_ALARM1
DA,EXT_1_1_ACTIVE_TRAN_DI,EXT_1_1_TIMESTAMP_START_TRAN,,OMR_FINS.EXT.H0.9,H0.9,H0.9,EXT_1TRNSFR1STRT
DA,PRE_RHT1_HI_LEVEL_ALARM3,,RHT 1 LEVEL WARNING > 87%,OMR_FINS.EXT.h102.10,h102.10,h102.10,EXT_PRE_RHT1_HI_LEVEL_ALARM3
DA,N_PRE_ACID_PAUSE_ALM,,Acid Dosing on Hold,OMR_FINS.EXT.H350.12,H350.12,H350.12,EXT_ACID_PAUSE_ALM
DA,N_PRE_ACID_LIT_120_ALM,,Acid Dosing Low Flow ALM,OMR_FINS.EXT.H350.8,H350.8,H350.8,EXT_LT_120_ALML
DA,EXT_1_1_FINISH_COOK_DI,EXT_1_1_TIMESTAMP_FINISH_COOK,,OMR_FINS.EXT.H0.5,H0.5,H0.5,EXT_1COOK1CMPLT
DA,EXT_1_1_FINISH_DROP_DI,EXT_1_1_TIMESTAMP_FINISH_DROP,,OMR_FINS.EXT.H0.7,H0.7,H0.7,EXT_1DROP1CMPLT
DA,EXT_1_1_FINISH_DROP_DI_1,EXT_1_1_TIMER_SETTLE,,OMR_FINS.EXT.H0.7,H0.7,H0.7,EXT_1DROP1CMPLT
DA,EXT4_2ND_FILL_WARNING,,,OMR_FINS.EXT.CIO3364.07,CIO3364.07,CIO3364.07,EXT_EXT4_2ND_FILL_WARNING
